2Years,age,30_59days,DebtRatio,90days,60_89days,MonthlyIncome,Dependents,Debt
No,66,1,0.16556700000000002,2,0,5000.0,0,827.8350000000002
No,36,0,0.168186,0,0,2960.0,0,497.83056
No,66,0,1663.0,0,0,6452.263399231191,0,10730114.03292147
No,28,0,215.0,0,0,0.0,0,0.0
No,42,0,0.28051,0,1,8070.0,0,2263.7156999999997
No,50,0,0.5013,0,0,5000.0,4,2506.5
No,57,0,0.42407799999999995,0,0,12749.0,1,5406.570422
No,45,0,0.44154099999999996,0,0,8800.0,3,3885.5607999999997
No,60,0,0.378929,0,0,8940.0,2,3387.6252600000003
No,48,0,1.039612,0,0,1236.0,0,1284.960432
No,49,0,1625.0,0,0,6452.263399231191,0,10484928.023750685
No,61,4,0.144816,5,1,14583.0,0,2111.851728
No,50,0,0.6784600000000001,0,0,960.0,0,651.3216000000001
No,69,0,82.0,0,0,6452.263399231191,0,529085.5987369576
No,69,0,1115.0,0,0,6452.263399231191,0,7194273.690142778
No,49,0,295.0,0,0,6452.263399231191,2,1903417.7027732015
No,40,0,0.35733000000000004,0,0,6500.0,2,2322.6450000000004
No,31,0,0.0,0,0,3241.0,0,0.0
No,44,0,0.353865,0,0,10000.0,3,3538.6499999999996
No,31,0,0.037367000000000004,0,0,2916.0,0,108.96217200000001
No,44,1,0.253875,0,0,10000.0,3,2538.75
No,77,0,137.0,0,0,6452.263399231191,0,883960.0856946732
No,37,0,115.0,2,1,6452.263399231191,0,742010.290911587
No,56,1,0.275246,0,0,7000.0,0,1926.722
No,39,0,0.097675,0,0,8128.0,1,793.9024
No,24,0,0.05227999999999999,0,0,898.0,0,46.94743999999999
No,39,0,0.183918,0,0,2250.0,1,413.8155
No,61,0,0.0,0,0,6452.263399231191,0,0.0
No,72,0,12.0,0,0,6452.263399231191,0,77427.1607907743
No,29,0,0.333833,0,0,2000.0,0,667.6659999999999
No,47,0,0.464192,0,0,8000.0,2,3713.536
No,49,2,1104.0,0,0,6452.263399231191,3,7123298.792751235
No,54,0,1754.0,0,0,6452.263399231191,2,11317270.00225151
No,73,0,0.007999,0,0,6000.0,0,47.99399999999999
No,52,0,0.498979,0,0,7833.0,0,3908.502507
No,62,0,0.425762,0,0,6000.0,0,2554.5719999999997
No,46,0,0.540608,0,0,2400.0,0,1297.4592
No,50,2,0.530745,0,0,6000.0,1,3184.4700000000003
No,61,0,0.114353,0,0,3838.0,0,438.88681399999996
No,52,0,1017.0,0,0,6452.263399231191,0,6561951.877018121
No,33,0,0.244189,0,0,4000.0,1,976.756
No,67,0,6824.0,0,0,6452.263399231191,0,44030245.436353646
No,58,0,0.5592090000000001,0,0,4500.0,0,2516.4405
No,70,0,34.0,0,0,6452.263399231191,0,219376.9555738605
No,38,0,0.342777,0,0,15000.0,2,5141.655
No,68,0,123.0,0,0,6452.263399231191,0,793628.3981054365
No,48,0,0.27207,0,0,5674.0,0,1543.72518
No,46,0,0.383167,0,0,10300.0,2,3946.6200999999996
No,66,0,0.022494999999999998,0,0,4400.0,0,98.978
No,64,0,0.505947,0,0,5800.0,0,2934.4926
No,46,0,0.275647,0,0,10400.0,2,2866.7288
No,32,0,0.6411319999999999,0,0,1200.0,2,769.3584
No,47,0,2905.0,0,0,6452.263399231191,0,18743825.17476661
No,46,0,0.416567,0,0,4200.0,0,1749.5814
No,58,0,742.0,0,0,6452.263399231191,0,4787579.442229544
No,68,0,659.0,0,0,6452.263399231191,0,4252041.580093355
No,60,0,41.0,0,0,6452.263399231191,0,264542.7993684788
No,25,0,0.5378850000000001,0,0,1200.0,0,645.4620000000001
No,44,1,0.30040700000000004,0,0,9333.0,4,2803.6985310000005
No,53,0,0.34770999999999996,1,0,5981.0,3,2079.6535099999996
No,50,0,0.457207,0,0,6250.0,1,2857.54375
No,79,0,0.5868760000000001,0,0,4068.0,1,2387.4115680000004
No,61,0,0.126131,0,0,9838.0,0,1240.8767779999998
No,36,0,0.19811900000000002,0,0,1700.0,0,336.8023
No,51,0,0.0,0,0,2333.0,1,0.0
No,43,0,0.233535,0,0,8760.0,2,2045.7666
No,64,0,0.236175,0,0,9619.0,0,2271.767325
No,56,1,0.143986,0,0,6833.0,1,983.856338
No,29,0,0.646772,0,0,820.0,0,530.35304
No,45,0,0.003737,0,0,2140.0,4,7.997179999999999
No,58,0,1880.0,0,0,6452.263399231191,1,12130255.19055464
No,43,2,0.21808699999999998,0,2,9000.0,2,1962.7829999999997
No,60,0,0.17671099999999998,0,0,11000.0,0,1943.8209999999997
No,75,1,0.079856,0,0,7500.0,0,598.92
No,64,0,780.0,0,0,6452.263399231191,0,5032765.451400329
No,42,0,0.312609,0,0,4583.0,0,1432.6870470000001
No,60,0,0.278361,0,0,11150.0,1,3103.72515
No,51,0,0.450326,0,0,10900.0,4,4908.5534
No,46,0,3260.0,0,0,6452.263399231191,0,21034378.681493685
No,51,0,0.5998,0,0,8000.0,2,4798.4
No,71,0,354.0,0,0,6452.263399231191,0,2284101.2433278416
No,78,0,0.014397,0,0,1666.0,0,23.985402
No,40,1,0.21423499999999998,0,0,4200.0,2,899.7869999999999
No,38,0,0.0015,0,0,3333.0,0,4.9995
No,66,0,3192.0,0,0,6452.263399231191,0,20595624.770345964
No,49,0,0.38566300000000003,0,0,14102.0,3,5438.619626000001
No,43,0,0.26044,0,0,8500.0,3,2213.7400000000002
No,38,0,0.894267,0,0,2685.0,2,2401.106895
No,78,0,0.0,0,0,6452.263399231191,0,0.0
No,49,0,0.0074,0,0,3783.0,0,27.994200000000003
No,42,0,0.633516,0,0,7279.0,0,4611.362964
No,65,0,0.30796799999999996,0,0,6412.0,0,1974.6908159999998
No,70,0,0.034273000000000005,0,0,2800.0,1,95.96440000000001
No,48,0,0.8246829999999999,0,0,2600.0,2,2144.1758
No,49,0,0.31144099999999997,0,0,9500.0,1,2958.6894999999995
No,24,0,0.056572000000000004,0,0,600.0,0,33.943200000000004
No,57,0,2.2517669999999996,0,0,1131.0,0,2546.7484769999996
No,53,0,0.6824319999999999,0,0,1775.0,1,1211.3167999999998
No,58,0,0.384515,0,0,13083.0,1,5030.609745
No,82,0,0.205661,0,0,6500.0,0,1336.7965000000002
No,67,0,1.284761,0,0,2847.0,1,3657.714567
No,67,0,0.42676000000000003,0,0,8833.0,0,3769.57108
No,65,0,1617.0,0,0,6452.263399231191,0,10433309.916556837
No,64,0,0.0,0,0,6452.263399231191,0,0.0
No,43,0,0.0,0,0,6452.263399231191,0,0.0
No,77,0,0.24008800000000002,0,0,8600.0,0,2064.7568
No,74,0,0.324279,0,0,6000.0,1,1945.674
No,28,1,0.21595799999999998,0,0,3458.0,0,746.7827639999999
No,28,0,0.20617600000000003,0,0,1100.0,0,226.79360000000003
No,58,0,0.094534,0,0,7774.0,0,734.907316
No,71,0,0.19900299999999999,0,0,5416.0,0,1077.800248
No,58,0,3786.0,0,0,6452.263399231191,0,24428269.22948929
No,53,1,0.248888,0,0,6741.0,2,1677.7540079999999
No,45,0,0.35523299999999997,0,0,3028.0,0,1075.6455239999998
No,32,0,0.042970999999999995,0,0,6422.0,0,275.95976199999996
No,73,0,674.0,0,0,6452.263399231191,0,4348825.531081823
No,56,0,0.42612,0,0,8100.0,1,3451.572
No,60,0,0.10379000000000001,0,0,12900.0,0,1338.891
No,43,0,1200.0,0,0,6452.263399231191,0,7742716.079077429
No,72,0,0.0021899999999999997,0,0,10500.0,0,22.994999999999997
No,56,0,0.251725,0,0,12461.0,0,3136.7452249999997
No,46,0,0.5889409999999999,0,0,10000.0,2,5889.409999999999
No,40,0,0.459609,0,0,4864.0,1,2235.538176
No,36,0,0.0032600000000000003,0,0,5520.0,1,17.9952
No,64,0,0.370738,0,0,19355.0,2,7175.63399
No,22,0,3.0,0,0,6452.263399231191,0,19356.790197693575
No,62,0,516.0,0,0,6452.263399231191,1,3329367.914003295
No,27,0,0.102903,0,0,2720.0,0,279.89616
No,44,0,0.381017,0,0,7416.0,2,2825.622072
No,46,0,2686.0,0,0,6452.263399231191,3,17330779.49033498
No,50,0,0.012952000000000002,0,0,4400.0,0,56.988800000000005
No,66,0,0.386957,0,0,1839.0,0,711.613923
No,51,1,0.288975,0,0,11917.0,2,3443.7150749999996
No,63,0,1466.0,0,0,6452.263399231191,0,9459018.143272927
No,26,0,0.222512,0,0,2300.0,1,511.77759999999995
No,72,0,0.0,0,0,4656.0,0,0.0
No,49,0,0.5789770000000001,0,0,3500.0,2,2026.4195000000002
No,85,1,0.13614600000000002,0,0,5001.0,1,680.8661460000001
No,37,0,0.445592,0,0,6000.0,2,2673.552
No,28,0,0.38435,0,0,7833.0,0,3010.61355
No,35,0,0.3866,0,0,7790.0,2,3011.614
No,71,0,0.003704,0,0,4859.0,0,17.997736
No,31,0,0.48590200000000006,0,0,5035.0,0,2446.5165700000002
No,52,0,1839.0,0,0,6452.263399231191,0,11865712.391186161
No,87,0,0.00144,0,0,2083.0,0,2.9995200000000004
No,51,0,1.0647360000000001,0,0,4247.0,1,4521.933792000001
No,40,0,3033.0,0,0,6452.263399231191,0,19569714.889868204
No,66,0,0.504649,0,0,4624.0,0,2333.496976
No,39,0,0.10446300000000001,0,1,6250.0,0,652.8937500000001
No,41,0,0.707905,0,0,13433.0,2,9509.287865
No,31,0,0.590882,0,0,3333.0,0,1969.4097060000001
No,63,0,19.0,0,0,6452.263399231191,0,122593.00458539263
No,61,0,0.253733,0,0,7365.0,0,1868.7435449999998
No,62,0,0.37151799999999996,0,0,7358.0,1,2733.6294439999997
No,57,0,0.369186,0,0,6470.0,0,2388.63342
No,68,0,0.054511000000000004,0,0,4200.0,0,228.9462
No,62,0,0.266977,0,0,11367.0,0,3034.7275590000004
No,65,0,0.30148800000000003,0,0,7996.0,1,2410.698048
No,57,0,0.30756100000000003,0,0,7617.0,0,2342.692137
No,81,0,0.0,0,0,2500.0,0,0.0
No,35,0,0.243351,0,0,5000.0,0,1216.755
No,76,0,0.43382600000000004,0,0,2500.0,0,1084.565
No,58,0,0.167754,0,0,4750.0,0,796.8314999999999
No,68,0,1753.0,0,0,6452.263399231191,0,11310817.738852277
No,65,0,0.25250300000000003,0,0,1797.0,0,453.74789100000004
No,47,0,1663.0,0,0,6452.263399231191,0,10730114.03292147
No,45,0,0.235593,0,0,8658.0,3,2039.7641939999999
No,36,0,0.358051,0,0,8333.0,1,2983.6389830000003
No,76,0,0.16655599999999998,0,0,10500.0,0,1748.8379999999997
No,85,0,0.251114,0,0,4487.0,1,1126.748518
No,44,0,0.320968,0,0,3800.0,0,1219.6784
No,67,1,0.7755029999999999,1,0,8400.0,0,6514.2252
No,49,0,0.260263,0,0,3726.0,5,969.739938
No,41,2,0.104046,0,0,19500.0,0,2028.897
No,64,0,4354.0,0,0,6452.263399231191,0,28093154.840252608
No,34,0,0.351779,0,1,4300.0,0,1512.6497
No,45,1,0.28484499999999996,0,0,11500.0,2,3275.7174999999997
No,55,0,0.470243,0,0,10400.0,0,4890.5272
No,41,0,0.28112800000000004,0,0,9500.0,2,2670.7160000000003
No,63,0,0.285529,0,0,6944.0,1,1982.713376
No,66,0,0.589002,0,0,4600.0,0,2709.4092
No,26,3,0.07936499999999999,1,0,1700.0,0,134.92049999999998
No,56,0,0.25119,0,0,2730.0,0,685.7487000000001
No,26,0,14.0,0,0,0.0,0,0.0
No,43,0,0.24744000000000002,1,0,8300.0,1,2053.752
No,51,0,0.013747,1,0,2254.0,0,30.985738
No,61,1,1460.0,0,0,6452.263399231191,0,9420304.56287754
No,49,0,0.137715,0,0,7500.0,2,1032.8625
No,44,0,0.42808199999999996,0,0,7000.0,0,2996.5739999999996
No,30,0,0.668583,0,0,4000.0,0,2674.3320000000003
No,29,1,0.161694,0,0,3116.0,0,503.838504
No,32,0,0.294991,0,0,8484.0,0,2502.703644
No,68,0,0.36324,0,0,11000.0,0,3995.64
No,82,0,0.020595,0,0,2621.0,0,53.979495
No,54,0,0.8230879999999999,0,1,2000.0,0,1646.176
No,58,0,0.959053,0,0,3125.0,0,2997.040625
No,76,0,0.161352,0,0,1567.0,0,252.838584
No,48,0,0.388961,0,0,10000.0,2,3889.61
No,60,0,1515.0,0,0,6452.263399231191,0,9775179.049835255
No,50,0,0.858457,0,0,2500.0,0,2146.1425
No,39,0,0.363159,0,0,4000.0,3,1452.636
No,67,0,1693.0,0,0,6452.263399231191,1,10923681.934898406
No,73,0,104.0,0,0,6452.263399231191,0,671035.3935200439
No,39,0,0.44170699999999996,0,0,5600.0,1,2473.5591999999997
No,70,2,0.423637,0,0,7411.0,1,3139.5738069999998
No,52,0,3580.0,0,0,6452.263399231191,0,23099102.969247665
No,73,0,0.822469,0,0,5046.0,0,4150.1785740000005
No,34,0,0.23421599999999998,0,1,5400.0,2,1264.7664
No,61,0,0.385973,0,0,14500.0,0,5596.6085
No,62,0,0.062479999999999994,0,0,3200.0,0,199.93599999999998
No,56,0,0.172007,0,0,7208.0,2,1239.826456
No,29,0,0.097481,0,0,5200.0,0,506.9012
No,50,0,0.155419,0,0,10416.0,2,1618.844304
No,74,0,0.0,0,0,6452.263399231191,0,0.0
No,61,0,0.260569,0,0,1300.0,0,338.73969999999997
No,53,0,5581.0,0,0,6452.263399231191,0,36010082.03110928
No,76,0,0.0,0,0,2000.0,0,0.0
No,88,1,0.094975,0,0,3800.0,0,360.90500000000003
No,64,0,0.249811,0,0,6600.0,0,1648.7526
No,41,4,1.2227780000000001,1,1,2800.0,2,3423.7784000000006
No,56,0,0.364146,0,0,18000.0,0,6554.628000000001
No,49,1,1340.0,1,0,6452.263399231191,0,8646032.954969795
No,67,0,0.227622,1,0,8333.0,1,1896.774126
No,40,0,0.361879,0,0,6982.0,0,2526.639178
No,52,3,0.274499,4,1,6979.0,2,1915.728521
No,42,0,0.608927,0,1,1500.0,0,913.3905
No,31,0,0.447888,0,0,4000.0,0,1791.5520000000001
No,44,0,0.40678000000000003,0,0,6666.0,0,2711.5954800000004
No,70,0,5503.0,0,0,6452.263399231191,0,35506805.485969245
No,52,0,0.18632200000000002,0,0,9606.0,0,1789.809132
No,43,0,0.24126999999999998,0,0,25000.0,1,6031.75
No,50,0,0.254749,0,1,5000.0,3,1273.7450000000001
No,49,0,3.2933830000000004,0,0,800.0,5,2634.7064000000005
No,60,0,0.41927200000000003,0,0,4700.0,0,1970.5784
No,76,0,0.272986,0,0,6666.0,1,1819.724676
No,51,0,0.719245,0,0,6250.0,0,4495.28125
No,47,0,0.486001,0,0,11250.0,0,5467.5112500000005
No,57,0,0.30600900000000003,0,0,5208.0,2,1593.6948720000003
No,83,0,5.0,0,0,6452.263399231191,0,32261.316996155954
No,55,0,197.0,0,0,6452.263399231191,0,1271095.8896485446
No,37,1,4100.0,0,0,6452.263399231191,0,26454279.936847884
No,58,1,0.365242,0,0,7416.0,1,2708.634672
No,49,0,0.817591,0,0,2000.0,0,1635.182
No,23,0,0.002068,0,0,1450.0,0,2.9986
No,44,0,6739.0,0,0,6452.263399231191,1,43481803.047419
No,50,0,0.298433,0,0,12253.0,2,3656.699549
No,47,1,0.7958,0,0,4142.0,3,3296.2036
No,42,0,0.45773500000000006,0,0,10800.0,2,4943.5380000000005
No,57,0,0.41582299999999994,0,0,5333.0,1,2217.584059
No,42,1,6745.0,0,0,6452.263399231191,0,43520516.62781438
No,33,0,0.045718,0,0,4483.0,0,204.95379400000002
No,71,0,0.025044999999999998,0,0,4950.0,0,123.97274999999999
No,54,0,0.272221,0,0,11666.0,2,3175.730186
No,30,0,0.319852,0,0,2694.0,0,861.6812880000001
No,49,0,0.199436,0,0,11000.0,2,2193.796
No,70,0,294.0,0,0,6452.263399231191,0,1896965.4393739703
No,35,0,0.35218499999999997,0,0,3500.0,0,1232.6474999999998
No,47,0,0.526565,0,0,8864.0,1,4667.472159999999
No,28,0,0.648373,0,0,3042.0,0,1972.3506659999998
No,80,0,200.0,0,0,6452.263399231191,0,1290452.6798462383
No,62,0,0.7124729999999999,0,0,12450.0,2,8870.288849999999
No,47,7,0.598962,1,0,4238.0,0,2538.400956
No,51,0,0.22559,0,0,19100.0,3,4308.769
No,74,0,0.009047,0,0,5747.0,0,51.993109
No,60,0,63.0,0,0,6452.263399231191,0,406492.59415156505
No,32,0,0.28621399999999997,0,0,8000.0,4,2289.7119999999995
No,61,0,0.147655,0,0,11343.0,0,1674.8506650000002
No,63,0,0.017362,0,0,3570.0,0,61.98233999999999
No,58,0,0.126775,0,0,5000.0,0,633.875
No,42,0,0.531918,0,0,6500.0,2,3457.467
No,62,0,0.506282,0,0,11700.0,0,5923.4994
No,40,0,0.10132200000000001,0,0,9000.0,3,911.8980000000001
No,50,0,306.0,0,0,6452.263399231191,1,1974392.6001647445
No,32,0,0.018498,0,0,10000.0,0,184.98000000000002
No,59,0,1913.0,0,0,6452.263399231191,0,12343179.88272927
No,51,2,0.868453,0,0,6491.0,1,5637.128423
No,43,0,0.21287399999999998,0,0,7083.0,0,1507.7865419999998
No,71,0,0.269694,0,0,10129.0,0,2731.730526
No,63,1,0.020327,0,0,3000.0,0,60.981
No,43,0,0.23334499999999997,1,1,5583.0,1,1302.7651349999999
No,31,0,235.0,0,0,6452.263399231191,0,1516281.89881933
No,29,0,0.080274,0,0,7000.0,0,561.918
No,31,0,0.007923000000000001,0,0,3028.0,0,23.990844000000003
No,60,0,0.221133,0,0,10400.0,0,2299.7832
No,31,0,0.082839,0,0,10791.0,2,893.9156489999999
No,57,0,0.178875,0,0,3767.0,0,673.822125
No,32,0,0.41927700000000007,0,0,7500.0,0,3144.5775000000003
No,59,0,764.0,0,0,6452.263399231191,0,4929529.23701263
No,49,0,0.705766,0,0,5583.0,0,3940.291578
No,48,0,0.46,0,0,3099.0,0,1425.54
No,39,0,0.072861,0,0,11322.0,3,824.932242
No,59,0,0.5456850000000001,0,0,4333.0,0,2364.4531050000005
No,54,0,1195.0,0,0,6452.263399231191,0,7710454.762081274
No,44,0,1.16935,0,0,1800.0,3,2104.83
No,73,0,0.304952,0,0,5472.0,0,1668.697344
No,81,0,0.010709999999999999,0,0,2800.0,0,29.987999999999996
No,29,1,0.417025,1,1,1162.0,0,484.58304999999996
No,66,0,1206.0,0,0,6452.263399231191,0,7781429.659472817
No,43,0,1.711787,0,0,2400.0,3,4108.2888
No,56,0,400.0,0,0,6452.263399231191,0,2580905.3596924767
No,74,0,0.272752,0,0,10833.0,0,2954.722416
No,65,0,0.163242,0,0,4379.0,0,714.836718
No,55,0,0.087701,0,0,4788.0,1,419.912388
No,30,0,0.219806,0,0,6300.0,2,1384.7778
No,81,0,6.0,0,0,6452.263399231191,0,38713.58039538715
No,69,0,0.763618,0,0,2000.0,0,1527.236
No,33,0,0.162838,0,0,3438.0,0,559.837044
No,39,0,0.327884,0,0,6666.0,1,2185.674744
No,36,0,0.127186,0,0,6462.0,3,821.8759319999999
No,37,0,0.000333,0,0,3000.0,0,0.999
No,49,0,0.48903100000000005,0,0,6700.0,2,3276.5077
No,67,0,0.489303,0,0,7618.0,1,3727.510254
No,64,4,0.565317,0,0,13931.0,1,7875.431127
No,70,0,0.212579,0,0,10000.0,0,2125.79
No,27,0,0.117941,0,0,2000.0,0,235.882
No,70,0,0.299633,0,0,9000.0,1,2696.6969999999997
No,38,2,0.403326,0,0,2585.0,1,1042.59771
No,49,0,1.044611,0,0,10400.0,3,10863.954399999999
No,78,0,0.0,0,0,6452.263399231191,0,0.0
No,60,0,0.08244,0,0,5688.0,0,468.91872
No,40,2,360.0,0,0,6452.263399231191,0,2322814.8237232286
No,69,0,0.007197,0,0,2500.0,0,17.9925
No,43,1,0.5510649999999999,0,0,10417.0,3,5740.444104999999
No,50,0,0.757358,0,0,7916.0,1,5995.245927999999
No,41,0,0.26317399999999996,0,0,10000.0,2,2631.74
No,76,0,0.185292,0,0,4500.0,0,833.8140000000001
No,48,0,0.364939,0,0,6000.0,3,2189.634
No,58,0,0.369005,0,0,6400.0,0,2361.632
No,57,0,0.36668,0,0,9825.0,0,3602.631
No,71,0,48.0,0,0,6452.263399231191,0,309708.6431630972
No,53,1,0.656521,0,0,4500.0,2,2954.3445
No,83,0,0.0,0,0,6452.263399231191,0,0.0
No,45,0,0.34533200000000003,0,0,8000.0,2,2762.6560000000004
No,49,0,0.291479,0,0,14000.0,0,4080.7059999999997
No,51,0,0.000492,0,0,6100.0,0,3.0012000000000003
No,37,0,0.217104,0,0,5600.0,0,1215.7824
No,55,0,0.120191,0,0,15100.0,2,1814.8841
No,69,0,0.014647,0,0,8533.0,0,124.982851
No,57,0,0.22222199999999998,0,0,3257.0,0,723.7770539999999
No,61,0,1456.0,0,0,6452.263399231191,0,9394495.509280615
No,38,0,0.0,0,0,6452.263399231191,0,0.0
No,49,0,0.423781,0,0,11033.0,0,4675.5757730000005
No,64,0,0.23727199999999998,0,0,6186.0,1,1467.764592
No,55,0,0.220548,0,0,3250.0,0,716.781
No,48,1,0.02557,0,0,5083.0,2,129.97231
No,70,0,0.0,0,0,6452.263399231191,0,0.0
No,60,1,0.489041,0,0,18750.0,2,9169.51875
No,78,0,0.186539,0,0,3966.0,1,739.813674
No,63,0,0.48522600000000005,0,0,4500.0,0,2183.5170000000003
No,48,0,0.266547,0,0,5000.0,1,1332.735
No,46,0,0.158681,0,0,7366.0,0,1168.8442459999999
No,64,0,1.491272,0,0,400.0,0,596.5088
No,38,0,0.049589999999999995,0,0,5000.0,0,247.95
No,47,0,0.292471,0,0,10000.0,3,2924.71
No,59,2,2029.0,0,0,6452.263399231191,0,13091642.437040087
No,29,0,0.46415,0,0,3416.0,0,1585.5364
No,76,0,0.161183,0,0,2400.0,0,386.8392
No,37,0,0.097677,0,0,6500.0,0,634.9005
No,47,0,0.277593,0,0,10500.0,2,2914.7264999999998
No,50,0,0.164824,0,0,11666.0,0,1922.836784
No,40,0,2016.0,0,0,6452.263399231191,0,13007763.012850082
No,86,0,0.01803,0,0,1552.0,0,27.982560000000003
No,36,0,0.291953,0,0,4945.0,0,1443.707585
No,40,0,0.724101,0,0,4700.0,0,3403.2747
No,58,0,0.090652,0,0,6000.0,0,543.912
No,63,0,0.230683,0,0,6250.0,2,1441.76875
No,27,0,0.12607100000000002,0,1,2450.0,0,308.87395000000004
No,59,0,0.344019,0,0,2900.0,0,997.6551000000001
No,41,0,0.151802,0,0,3800.0,2,576.8475999999999
No,48,1,7421.0,0,0,6452.263399231191,3,47882246.68569467
No,52,0,0.338733,0,0,20000.0,2,6774.66
No,55,0,0.6312270000000001,0,0,3592.0,2,2267.367384
No,47,0,0.401447,0,0,5250.0,0,2107.59675
No,53,0,2021.0,0,0,6452.263399231191,0,13040024.329846237
No,67,0,0.43204499999999996,0,0,12500.0,0,5400.562499999999
No,36,0,4284.0,0,0,6452.263399231191,0,27641496.402306423
No,78,0,0.20915,0,0,5048.0,1,1055.7892
No,22,1,0.114304,0,0,1600.0,0,182.8864
No,54,0,0.158932,0,0,8317.0,0,1321.837444
No,39,0,0.327393,0,0,8585.0,2,2810.668905
No,76,0,0.138965,0,0,4000.0,0,555.86
No,64,0,0.47157899999999997,0,0,4450.0,2,2098.52655
No,61,0,0.318781,0,0,4855.0,2,1547.6817549999998
No,64,0,0.037992000000000005,0,0,5000.0,0,189.96000000000004
No,62,1,1259.0,0,0,6452.263399231191,0,8123399.61963207
No,25,0,0.077163,0,0,3200.0,2,246.92159999999998
No,28,0,0.023961,0,0,5800.0,0,138.9738
No,53,0,7341.0,0,0,6452.263399231191,0,47366065.61375617
No,61,0,0.01157,0,0,7000.0,1,80.99000000000001
No,34,0,1.819134,0,0,2100.0,3,3820.1814
No,42,0,0.359531,0,0,2900.0,0,1042.6399
No,44,0,0.114104,0,0,8500.0,2,969.884
No,43,0,2496.0,0,0,0.0,0,0.0
No,43,0,0.34392399999999995,0,0,4500.0,2,1547.6579999999997
No,38,0,1304.0,0,0,6452.263399231191,2,8413751.472597474
No,45,0,0.221937,0,1,3500.0,2,776.7795
No,37,0,0.204323,0,0,9900.0,0,2022.7977
No,49,0,0.171901,0,0,3024.0,0,519.828624
No,41,0,0.812325,0,0,8583.0,3,6972.185474999999
No,73,0,0.006052,0,0,5121.0,0,30.992292
No,48,0,0.311359,0,0,9040.0,3,2814.68536
No,73,0,0.05639400000000001,0,0,10000.0,0,563.94
No,51,0,0.6135619999999999,0,0,5780.0,1,3546.3883599999995
No,55,0,505.0,0,0,0.0,0,0.0
No,51,4,0.478968,0,0,15000.0,4,7184.52
No,48,0,898.0,0,0,6452.263399231191,0,5794132.53250961
No,40,0,0.059971000000000003,0,0,2100.0,0,125.93910000000001
No,42,0,0.005089,0,0,2750.0,0,13.99475
No,57,0,0.145333,0,0,8366.0,1,1215.8558779999998
No,42,0,0.167207,0,0,10800.0,4,1805.8355999999999
No,55,0,0.351917,0,0,16250.0,2,5718.65125
No,36,0,0.9674379999999999,1,0,2333.0,2,2257.0328539999996
No,79,0,1144.0,0,0,6452.263399231191,3,7381389.328720483
No,62,0,0.7263890000000001,0,0,11000.0,0,7990.279
No,50,0,0.623379,0,0,5166.0,0,3220.375914
No,41,1,0.162701,0,0,12648.0,1,2057.8422480000004
No,38,1,0.274618,0,0,12500.0,0,3432.7249999999995
No,61,0,0.15273499999999998,0,0,3600.0,0,549.8459999999999
No,62,0,0.779771,0,0,3400.0,5,2651.2214
No,57,1,0.8358780000000001,0,0,15000.0,1,12538.170000000002
No,72,0,1039.0,0,0,6452.263399231191,0,6703901.671801208
No,45,0,85.0,0,0,6452.263399231191,0,548442.3889346513
No,60,0,1334.0,0,0,6452.263399231191,0,8607319.37457441
No,70,0,0.001855,0,0,4311.0,0,7.996905000000001
No,31,0,0.439809,0,0,2300.0,0,1011.5607
No,33,0,0.132384,0,0,3300.0,0,436.8672
No,45,0,0.375267,0,0,10770.0,1,4041.62559
No,56,0,0.270419,0,0,8349.0,0,2257.728231
No,37,0,0.487038,0,0,11417.0,1,5560.5128460000005
No,58,0,2122.0,0,0,6452.263399231191,0,13691702.933168588
No,38,1,2.615989,0,0,1400.0,2,3662.3846
No,37,0,1.256824,0,0,2600.0,2,3267.7423999999996
No,53,0,0.12681199999999998,0,0,6000.0,0,760.8719999999998
No,26,0,0.07899,0,0,4278.0,0,337.91922
No,45,0,0.18315499999999998,1,0,3466.0,0,634.8152299999999
No,30,0,0.007849,2,0,11720.0,0,91.99028
No,39,1,0.163745,1,0,8500.0,2,1391.8325
No,50,0,0.144701,0,0,12625.0,0,1826.850125
No,46,1,0.473695,0,0,4789.0,2,2268.5253549999998
No,53,0,2.016983,0,0,1000.0,1,2016.9830000000002
No,65,0,0.382666,0,0,4695.0,0,1796.61687
No,80,0,2009.0,0,0,6452.263399231191,0,12962597.169055464
No,76,0,1169.0,0,0,6452.263399231191,0,7542695.913701262
No,33,1,0.408159,0,0,4583.0,1,1870.592697
No,38,0,0.356656,0,0,2200.0,0,784.6432
No,33,0,0.044521,0,0,3750.0,0,166.95374999999999
No,31,0,150.0,0,0,0.0,0,0.0
No,43,0,0.368327,0,0,5600.0,0,2062.6312000000003
No,29,0,0.17211400000000002,0,0,2416.0,0,415.82742400000006
No,44,0,0.504139,0,0,10387.0,2,5236.491793
No,44,0,0.651741,0,0,6520.0,2,4249.35132
No,62,0,2403.0,0,0,6452.263399231191,0,15504788.948352553
